,endereço,bairro,point_location,latitude,longitude
8002,"R. Raul Pompéia, 428 - Pompeia, São Paulo - SP, 05025-010, Brazil",Pompeia,"23 31m 46.3274s S, 46 41m 14.8045s W",-23.5294932,-46.6873611
8003,"Rua Agissê, 222 - Jardim das Bandeiras, São Paulo - SP, 05439-010, Brazil",Jardim das Bandeiras,"23 32m 59.2166s S, 46 41m 25.7453s W",-23.549786,-46.6903986
8004,"R. Oliveira Alves, 350 - Ipiranga, São Paulo - SP, 04210-060, Brazil",Ipiranga,"23 35m 8.59164s S, 46 36m 18.1271s W",-23.5855935,-46.6050025
8005,"R. Alves Guimarães, 623 - Pinheiros, São Paulo - SP, 05410-001, Brazil",Pinheiros,"23 33m 25.8055s S, 46 40m 39.0626s W",-23.5571781,-46.6775322
8006,"R. dos Heliotrópios, 247 - Mirandópolis, São Paulo - SP, 04049-000, Brazil",Mirandópolis,"23 36m 30.8128s S, 46 38m 22.2511s W",-23.6084772,-46.6395592
8007,"R. Irmão Gonçalo, 74 - Jardim das Bandeiras, São Paulo - SP, 05439-080, Brazil",Jardim das Bandeiras,"23 33m 5.69736s S, 46 41m 15.3625s W",-23.5515994,-46.6876648
8008,"Condomínio Edifício Happy Days Buil - R. Diana, 700 - Perdizes, São Paulo - SP, 05019-000, Brazil",Perdizes,"23 32m 3.64704s S, 46 40m 55.9751s W",-23.5343791,-46.6821611
8009,"R. Jaguari, 381 - Bosque da Saúde, São Paulo - SP, 04137-080, Brazil",Bosque da Saúde,"23 36m 43.3552s S, 46 37m 23.1362s W",-23.6120606,-46.6231405
8010,"R. Dona Leopoldina, 517 - Ipiranga, São Paulo - SP, 04278-040, Brazil",Ipiranga,"23 36m 3.30372s S, 46 36m 32.5678s W",-23.6009887,-46.6089883
8011,"Rua José Jannarelli, 125 - Vila Progredior, São Paulo - SP, 05615-000, Brazil",Vila Progredior,"23 35m 8.92392s S, 46 43m 7.77216s W",-23.5858222,-46.7188479
8012,"Alameda dos Anapurus, 1345 - Indianópolis, São Paulo - SP, 04087-004, Brazil",Indianópolis,"23 36m 38.2464s S, 46 39m 39.7573s W",-23.610624,-46.6610437
8013,"Rua Haddock Lobo, 1307 - Jardim Paulista, São Paulo - SP, 01414-100, Brazil",Jardim Paulista,"23 33m 44.9442s S, 46 39m 58.7563s W",-23.5624014,-46.666342
8014,"Condomínio Edifício Alvorada - R. Alcindo Guanabara, 52 - Vila Mariana, São Paulo - SP, 01546-020, Brazil",Vila Mariana,"23 34m 52.3373s S, 46 37m 27.3205s W",-23.5812015,-46.6242676
8015,"R. Prof. Hilário Veiga de Carvalho, 100 - Vila Suzana, São Paulo - SP, 05641-070, Brazil",Vila Suzana,"23 37m 6.03948s S, 46 44m 16.3428s W",-23.6183018,-46.7379192
8016,"R. Oscar Freire, 1.799 - Pinheiros, São Paulo - SP, 05409-011, Brazil",Pinheiros,"23 33m 25.0124s S, 46 40m 28.861s W",-23.5568487,-46.6746325
8017,"Praca Ituguacu, 520 - Jardim Ampliacao, São Paulo - SP, 05713-480, Brazil",Jardim Ampliacao,"23 37m 36.772s S, 46 43m 50.4775s W",-23.6268691,-46.7308292
8018,"R. Apiacás, 910 - Perdizes, São Paulo - SP, 05017-020, Brazil",Perdizes,"23 32m 21.79s S, 46 40m 49.1902s W",-23.539367,-46.680335
8019,"R. Guamiúma, 74 - Vila Guarani, São Paulo - SP, 04313-140, Brazil",Vila Guarani,"23 38m 16.5336s S, 46 38m 26.1373s W",-23.6380129,-46.6404408
8020,"R. Escobar Ortiz, 615 - Vila Nova Conceição, São Paulo - SP, 04512-051, Brazil",Vila Nova Conceição,"23 35m 39.5488s S, 46 40m 1.3404s W",-23.5943191,-46.667039
8021,"R. Comendador Miguel Calfat, 204 - Vila Nova Conceição, São Paulo - SP, 04537-080, Brazil",Vila Nova Conceição,"23 35m 33.4136s S, 46 40m 29.131s W",-23.5926601,-46.6747404
8022,"R. dos Pinheiros, 1474 - Pinheiros, São Paulo - SP, 05422-002, Brazil",Pinheiros,"23 34m 4.25316s S, 46 41m 30.8702s W",-23.5678601,-46.691911
8023,"Alameda dos Jurupis, 350 - Moema, São Paulo - SP, 04088-000, Brazil",Moema,"23 36m 9.981s S, 46 39m 30.4628s W",-23.6027725,-46.6584619
8024,"R. Vinte e Oito de Setembro, 523 - Vila Dom Pedro I, São Paulo - SP, 04267-000, Brazil",Vila Dom Pedro I,"23 35m 47.4943s S, 46 36m 39.0445s W",-23.596514,-46.6109271
8025,"R. Crítios, 211 - Vila Suzana, São Paulo - SP, 05630-040, Brazil",Vila Suzana,"23 36m 39.0337s S, 46 43m 55.2511s W",-23.6109106,-46.7318555
8026,"Av. Nazaré, 1139 - Ipiranga, São Paulo - SP, 04262-100, Brazil",Ipiranga,"23 35m 39.201s S, 46 36m 34.7447s W",-23.5942143,-46.6096568
8027,"R. da Consolação, 2330 - Consolação, São Paulo - SP, 01302-001, Brazil",Consolação,"23 33m 17.3369s S, 46 39m 43.9258s W",-23.5548496,-46.6620889
8028,"Condomínio Edifício Lancaster Mansion - Av. Pavão, 389 - Moema, São Paulo - SP, 04516-010, Brazil",Moema,"23 36m 14.1235s S, 46 40m 16.423s W",-23.603855,-46.6712419
8029,"R. Jacurici, 60 - Itaim Bibi, São Paulo - SP, 01453-030, Brazil",Itaim Bibi,"23 35m 5.1252s S, 46 41m 9.32892s W",-23.58462,-46.686026
8030,"R. Manuel Guedes, 286 - Itaim Bibi, São Paulo - SP, 04536-070, Brazil",Itaim Bibi,"23 34m 59.025s S, 46 40m 46.7684s W",-23.5830628,-46.6796597
8031,"R. Caiubi, 299 - Perdizes, São Paulo - SP, 05010-000, Brazil",Perdizes,"23 32m 27.0452s S, 46 40m 16.757s W",-23.5408425,-46.6713292
8032,"R. Dr. Miranda de Azevedo, 546 - Pompeia, São Paulo - SP, 05027-000, Brazil",Pompeia,"23 31m 44.7996s S, 46 41m 23.7343s W",-23.5292419,-46.6898577
8033,"R. dos Ituanos, 26 - Ipiranga, São Paulo - SP, 04203-030, Brazil",Ipiranga,"23 34m 52.8708s S, 46 36m 27.1724s W",-23.5812551,-46.6076148
8034,"Condomínio Edifício Mycene - R. Cajaíba, 1191 - Pompeia, São Paulo - SP, 05025-001, Brazil",Pompeia,"23 32m 5.02476s S, 46 41m 31.8077s W",-23.5347291,-46.6921688
8035,"Condomínio Edifício Homem de Mello - R. Dr. Homem de Melo, 995 - Perdizes, São Paulo - SP, 05007-002, Brazil",Perdizes,"23 32m 1.98708s S, 46 40m 24.5557s W",-23.5338729,-46.6734772
8036,"R. Turiassu, 464 - Perdizes, São Paulo - SP, 05005-000, Brazil",Perdizes,"23 31m 59.6759s S, 46 40m 2.96976s W",-23.5332471,-46.6675082
8037,"R. Vapabussu, 882 - Jardim Aeroporto, São Paulo - SP, 04632-011, Brazil",Jardim Aeroporto,"23 38m 5.16588s S, 46 39m 39.8912s W",-23.6347239,-46.6610564
8038,"Alameda Barros, 403 - Santa Cecilia, São Paulo - SP, 01232-001, Brazil",Santa Cecilia,"23 32m 13.7288s S, 46 39m 14.8921s W",-23.537054,-46.654065
8039,"Condomínio Edificio Jacqueline - R. Urimonduba, 77 - Chácara Itaim, São Paulo - SP, 04530-080, Brazil",Chácara Itaim,"23 34m 40.6243s S, 46 40m 21.3902s W",-23.5779831,-46.6726498
8040,"R. Gustavo Teixeira, 377 - Pacaembu, São Paulo - SP, 01236-010, Brazil",Pacaembu,"23 32m 44.1679s S, 46 40m 8.10156s W",-23.5456112,-46.6689419
8041,"Alameda dos Aicás, 565 - Indianópolis, São Paulo - SP, 04086-001, Brazil",Indianópolis,"23 36m 31.1324s S, 46 39m 27.4169s W",-23.6086308,-46.6575601
8042,"Alameda Casa Branca, 962 - Jardim Paulista, São Paulo - SP, 01406-000, Brazil",Jardim Paulista,"23 34m 5.58948s S, 46 39m 44.5108s W",-23.5683883,-46.6623854
8043,"Condomínio Edifício Vaneska - Rua Fidelino de Figueiredo, 72 - Vila da Saúde, São Paulo - SP, 04144-130, Brazil",Vila da Saúde,"23 37m 12.7441s S, 46 38m 8.71764s W",-23.6202118,-46.6357593
8044,"R. Morgado de Mateus, 261 - Vila Mariana, São Paulo - SP, 04015-050, Brazil",Vila Mariana,"23 35m 10.1551s S, 46 38m 39.8216s W",-23.5861397,-46.6443635
8045,"Condomínio Edifício Manaus - Alameda Ribeirão Preto, 506 - Bela Vista, São Paulo - SP, 01331-001, Brazil",Bela Vista,"23 33m 44.4157s S, 46 39m 4.30272s W",-23.5624173,-46.6513163
8046,"R. Bahia, 70 - Higienópolis, São Paulo - SP, 01244-000, Brazil",Higienópolis,"23 32m 36.9463s S, 46 39m 35.4798s W",-23.5436697,-46.6596348
8047,"Rua Coronel Melo de Oliveira, 190 - Pompeia, São Paulo - SP, 05011-040, Brazil",Pompeia,"23 32m 1.91076s S, 46 41m 2.47776s W",-23.5339245,-46.6840574
8048,"Alameda Fernão Cardim, 317 - Jardim Paulista, São Paulo - SP, 01403-020, Brazil",Jardim Paulista,"23 34m 6.73284s S, 46 39m 14.6498s W",-23.5684512,-46.6540947
8049,"Av. Miguel Estefno, 632 - Vila da Saúde, São Paulo - SP, 43010-000, Brazil",Vila da Saúde,"23 37m 16.7509s S, 46 38m 0.60144s W",-23.6213805,-46.6335994
8050,"R. Borges Lagoa, 82 - Vila Clementino, São Paulo - SP, 04038-000, Brazil",Vila Clementino,"23 35m 49.3483s S, 46 38m 15.2574s W",-23.5970535,-46.6375545
8051,"Rua Constantino de Sousa, 690 - Campo Belo, São Paulo - SP, 04605-002, Brazil",Campo Belo,"23 37m 5.15172s S, 46 40m 28.3627s W",-23.6181774,-46.674441
8052,"Condominio Edifício Alvarengas - R. Pedroso Alvarenga, 263 - Itaim Bibi, São Paulo - SP, 04531-010, Brazil",Itaim Bibi,"23 34m 50.2032s S, 46 40m 22.2978s W",-23.5805261,-46.6728905
8053,"R. Bianchi Bertoldi, 133 - Pinheiros, São Paulo - SP, 05422-070, Brazil",Pinheiros,"23 34m 7.17636s S, 46 41m 28.4698s W",-23.568778,-46.6911241
8054,"Alameda dos Maracatins, 966 - Indianópolis, São Paulo - SP, 04089-001, Brazil",Indianópolis,"23 36m 31.325s S, 46 39m 45.2858s W",-23.6087889,-46.6624964
8055,"R. Fradique Coutinho, 1443 - Vila Madalena, São Paulo - SP, 05416-011, Brazil",Vila Madalena,"23 33m 19.0739s S, 46 41m 31.7735s W",-23.5553355,-46.6921169
8056,"Rua Aimberê, 962 - Perdizes, São Paulo - SP, 05018-011, Brazil",Perdizes,"23 32m 18.3242s S, 46 40m 56.3959s W",-23.5384807,-46.6822897
8057,"R. Américo Alves Pereira Filho, 565 - Vila Morumbi, São Paulo - SP, 05688-000, Brazil",Vila Morumbi,"23 36m 39.7087s S, 46 42m 18.8957s W",-23.6111208,-46.7051982
8058,"R. Sabará, 538 - Higienópolis, São Paulo - SP, 01239-010, Brazil",Higienópolis,"23 32m 53.0282s S, 46 39m 20.0988s W",-23.5480836,-46.6555447
8059,"R. São Vicente de Paulo, 32b - Santa Cecilia, São Paulo - SP, 01229-010, Brazil",Santa Cecilia,"23 32m 5.42904s S, 46 39m 18.0731s W",-23.534938,-46.655059
8060,"129 - Praça do Pombo - Indianópolis, São Paulo - SP, 04524-001, Brazil",Indianópolis,"23 36m 12.5208s S, 46 39m 50.4036s W",-23.6035187,-46.6640449
8061,"Alameda Campinas, 967 - Jardim Paulista, São Paulo - SP, 01404-001, Brazil",Jardim Paulista,"23 34m 11.1295s S, 46 39m 22.2797s W",-23.5696739,-46.6562038
8062,"R. Min. Godói, 834-898 - Perdizes, São Paulo - SP, 05015-000, Brazil",Perdizes,"23 32m 12.1027s S, 46 40m 15.7505s W",-23.5366463,-46.6710309
8063,"R. Visc. de Inhaúma, 308 - Vila da Saúde, São Paulo - SP, 04145-030, Brazil",Vila da Saúde,"23 37m 1.96392s S, 46 37m 57.563s W",-23.6171446,-46.6326636
8064,"Condomínio Edifício São João - R. João Moura, 536 - Jardim America, São Paulo - SP, 05412-001, Brazil",Jardim America,"23 33m 38.0768s S, 46 40m 39.0691s W",-23.5605769,-46.6775192
8065,"Rua Desembargador Dalmo do Valle Nogueira, 60 - Vila Suzana, São Paulo - SP, 05641-060, Brazil",Vila Suzana,"23 37m 9.26616s S, 46 44m 22.4398s W",-23.619241,-46.7395084
8066,"R. Dr. Samuel Porto, 242 - Vila da Saúde, São Paulo - SP, 04054-010, Brazil",Vila da Saúde,"23 36m 56.0938s S, 46 38m 23.9179s W",-23.615609,-46.6399022
8067,"Condomínio Edifício Beatriz - Alameda Campinas, 1521 - Cerqueira César, São Paulo - SP, 01404-003, Brazil",Cerqueira César,"23 34m 22.0991s S, 46 39m 35.4406s W",-23.572843,-46.6597993
8068,"Av. Braz Leme, 2374 - Santana, São Paulo - SP, 02022-020, Brazil",Santana,"23 30m 13.1281s S, 46 38m 15.634s W",-23.5036321,-46.6376108
8069,"R. Sen. César Lacerda Vergueiro, 494 - Sumarezinho, São Paulo - SP, 05435-060, Brazil",Sumarezinho,"23 32m 43.0426s S, 46 41m 38.2697s W",-23.5453124,-46.6939416
8070,"R. Jesuíno Arruda, 583 - Itaim Bibi, São Paulo - SP, 04532-081, Brazil",Itaim Bibi,"23 34m 57.3193s S, 46 40m 33.5438s W",-23.5825887,-46.6759833
8071,"R. Safira, 456 - Aclimação, São Paulo - SP, 01532-010, Brazil",Aclimação,"23 34m 26.1491s S, 46 38m 6.65196s W",-23.5739698,-46.6351563
8072,"Rua Peixoto Gomide, 356 - Consolação, São Paulo - SP, 01409-000, Brazil",Consolação,"23 33m 25.8149s S, 46 39m 20.2921s W",-23.5572014,-46.655591
8073,"R. Diogo Jácome, 1095 - Vila Uberabinha, São Paulo - SP, 04512-001, Brazil",Vila Uberabinha,"23 36m 2.52684s S, 46 40m 11.8056s W",-23.6005823,-46.6700375
8074,"Condominio Edifício General San Martin - R. Dr. Homem de Melo, 189 - Perdizes, São Paulo - SP, 05007-000, Brazil",Perdizes,"23 32m 17.5664s S, 46 40m 1.0254s W",-23.5381849,-46.6669834
8075,"R. Dom Paulo Pedrosa, 971 - Real Parque, São Paulo - SP, 05687-002, Brazil",Real Parque,"23 36m 44.383s S, 46 42m 18.482s W",-23.6123891,-46.7051714
8076,"Condominio Edifício Green Village - R. Oscar Freire, 1702 - Jardim America, São Paulo - SP, 05409-011, Brazil",Jardim America,"23 33m 26.1968s S, 46 40m 25.8683s W",-23.557303,-46.6739014
8077,"Condomínio Edifício Palm Beach - Av. Dr. Altino Arantes, 742 - Mirandópolis, São Paulo - SP, 04042-003, Brazil",Mirandópolis,"23 36m 9.45324s S, 46 38m 38.5112s W",-23.6027321,-46.6440926
8078,"Rua Tuim, 186 - Vila Uberabinha, São Paulo - SP, 04514-100, Brazil",Vila Uberabinha,"23 35m 55.7347s S, 46 40m 3.95148s W",-23.5988152,-46.6677643
8079,"Rua Paula Ney, 172 - Vila Mariana, São Paulo - SP, 04107-020, Brazil",Vila Mariana,"23 34m 36.2276s S, 46 38m 4.83864s W",-23.5768266,-46.634617
8080,"R. Frei Caneca, 986 - Consolação, São Paulo - SP, 01307-002, Brazil",Consolação,"23 33m 19.548s S, 46 39m 21.852s W",-23.5553628,-46.6560881
8081,"R. Ática, 523 - Campo Belo, São Paulo - SP, 04634-042, Brazil",Campo Belo,"23 38m 17.678s S, 46 39m 55.6006s W",-23.6382579,-46.6653795
8082,"Condomínio Edifício Belvedere - R. Damiana da Cunha, 411 - Chora Menino, São Paulo - SP, 02450-010, Brazil",Chora Menino,"23 30m 1.41624s S, 46 38m 26.8897s W",-23.5003882,-46.6408037
8083,"R. Cristiano Viana, 233 - Pinheiros, São Paulo - SP, 05411-000, Brazil",Pinheiros,"23 33m 38.1568s S, 46 40m 34.8978s W",-23.5605304,-46.6763811
8084,"Condomínio Edifício Style 182 - R. Pensilvânia, 520 - Cidade Monções, São Paulo - SP, 04564-001, Brazil",Cidade Monções,"23 36m 47.7324s S, 46 41m 3.36192s W",-23.6132778,-46.6843195
8085,"R. Cubatão, 394 - Vila Mariana, São Paulo - SP, 04013-001, Brazil",Vila Mariana,"23 34m 31.9213s S, 46 38m 38.2146s W",-23.5755015,-46.6438486
8086,"Rua Loefgren, 1654 - Vila Clementino, São Paulo - SP, 04040-002, Brazil",Vila Clementino,"23 35m 58.1676s S, 46 38m 30.0534s W",-23.599584,-46.641633
8087,"Av. Engenheiro Luís Gomes Cardim Sangirardi, 719 - Vila Mariana, São Paulo - SP, 04112-080, Brazil",Vila Mariana,"23 35m 7.15416s S, 46 37m 45.0818s W",-23.5852985,-46.6291608
8088,"Condomínio Edifício Costa Douro - R. Hans Nobiling, 161 - Jardim Europa, São Paulo - SP, 01455-060, Brazil",Jardim Europa,"23 34m 53.0227s S, 46 41m 31.2626s W",-23.5813718,-46.6919749
8089,"R. Maranhão, 368 - Higienópolis, São Paulo - SP, 01241, Brazil",Higienópolis,"23 32m 40.6576s S, 46 39m 21.3721s W",-23.5446105,-46.6559471
8090,"Condomínio Edifício Mansao do Estoril - R. Calógero Calia, 370 - Vila Santo Estefano, São Paulo - SP, 04152-101, Brazil",Vila Santo Estefano,"23 37m 32.2216s S, 46 37m 26.3993s W",-23.6255519,-46.6240069
8091,"Cond Edifício Barão de Itamaraty - R. da Consolação, 3688 - Consolação, São Paulo - SP, 01416-002, Brazil",Consolação,"23 33m 49.3466s S, 46 40m 17.0126s W",-23.5637074,-46.6713924
8092,"R. Passo da Pátria, 1115 - Bela Aliança, São Paulo - SP, 05085-000, Brazil",Bela Aliança,"23 31m 35.8172s S, 46 43m 43.0072s W",-23.5265748,-46.7286919
8093,"Rua Corgie Assad Abdalla, 1090 - Vila Morse, São Paulo - SP, 05622-010, Brazil",Vila Morse,"23 36m 6.13512s S, 46 43m 32.1614s W",-23.6017205,-46.7254878
8094,"Alameda dos Guaramomis, 480 - Planalto Paulista, São Paulo - SP, 04076-010, Brazil",Planalto Paulista,"23 36m 35.6627s S, 46 39m 22.5745s W",-23.6098603,-46.6563144
8095,"R. Canuto Saraiva, 348 - Mooca, São Paulo - SP, 03113-010, Brazil",Mooca,"23 33m 42.7572s S, 46 36m 9.3024s W",-23.561989,-46.6026546
8096,"Condomínio Edifício Lapis Lazuli - R. Rodesia, 355 - Vila Madalena, São Paulo - SP, 05435-020, Brazil",Vila Madalena,"23 33m 7.81416s S, 46 41m 31.1561s W",-23.5521706,-46.6919878
8097,"Rua Édison, 77 - Brooklin Novo, São Paulo - SP, 04618-030, Brazil",Brooklin Novo,"23 37m 3.62784s S, 46 40m 49.5221s W",-23.6176669,-46.6804113
8098,"R. Alexandre Levi, 150 - Cambuci, São Paulo - SP, 01520-000, Brazil",Cambuci,"23 33m 31.4543s S, 46 37m 14.637s W",-23.5588622,-46.6206691
8099,"Av. Bosque da Saúde, 610 - Vila da Saúde, São Paulo - SP, 04142-081, Brazil",Vila da Saúde,"23 36m 42.5664s S, 46 37m 56.1551s W",-23.6118264,-46.6322771
8100,"Av. Barão de Monte Mor, 62 - Vila Morumbi, São Paulo - SP, 05687-010, Brazil",Vila Morumbi,"23 36m 41.1574s S, 46 42m 16.3001s W",-23.6114312,-46.7045313
8101,"Edifício La Spezia - R. Dr. Melo Alves, 530 - Cerqueira César, São Paulo - SP, 01417-010, Brazil",Cerqueira César,"23 33m 41.9198s S, 46 40m 16.6206s W",-23.5616403,-46.6712868
8102,"Rua Dona Veridiana, 370 - Vila Buarque, São Paulo - SP, 01238-010, Brazil",Vila Buarque,"23 32m 33.2736s S, 46 39m 4.7232s W",-23.5424197,-46.651168
8103,"Av. Padre Antônio José dos Santos, 313 - Brooklin, São Paulo - SP, 04563-010, Brazil",Brooklin,"23 36m 50.2304s S, 46 40m 57.2441s W",-23.6139422,-46.6825582
8104,"R. Ipaobi, 106 - Vila Babilonia, São Paulo - SP, 04351-050, Brazil",Vila Babilonia,"23 38m 37.8506s S, 46 39m 21.6878s W",-23.6438175,-46.6559995
8105,"R. Alvorada, 114 - Vila Olímpia, São Paulo - SP, 04550-000, Brazil",Vila Olímpia,"23 36m 17.0284s S, 46 40m 34.7545s W",-23.6047419,-46.6763565
8106,"Rua Tonelero, 482 - Vila Ipojuca, São Paulo - SP, 05056-000, Brazil",Vila Ipojuca,"23 31m 56.2652s S, 46 42m 16.2742s W",-23.532321,-46.704428
8107,"R. Barão do Triunfo, 1147 - Brooklin, São Paulo - SP, 04602-004, Brazil",Brooklin,"23 37m 9.02856s S, 46 40m 43.0464s W",-23.6192499,-46.6787545
8108,"R. Corinto, 543 - Vila Indiana, São Paulo - SP, 05586-060, Brazil",Vila Indiana,"23 34m 14.2727s S, 46 43m 57.4709s W",-23.5707708,-46.7327893
8109,"Edifício Atalaya - R. Damiana da Cunha, 504 - S Teresinha, São Paulo - SP, 02450-010, Brazil",S Teresinha,"23 30m 2.05308s S, 46 38m 29.9195s W",-23.5005703,-46.6416443
8110,"R. Frei Bonifácio Dux, 97 - Jardim Colombo, São Paulo - SP, 05629-000, Brazil",Jardim Colombo,"23 36m 7.96176s S, 46 43m 41.6503s W",-23.6021502,-46.7283194
8111,"Alameda Min. Rocha Azevedo, 941 - Cerqueira César, São Paulo - SP, 14100-003, Brazil",Cerqueira César,"23 33m 54.7114s S, 46 39m 47.3008s W",-23.5650288,-46.6631839
8112,"Alameda dos Arapanés, 178 - Moema, São Paulo - SP, 04521-020, Brazil",Indianópolis,"23 36m 1.17936s S, 46 39m 40.2948s W",-23.6003276,-46.6611815
8113,"Av. Arruda Botelho, 354 - Alto de Pinheiros, São Paulo - SP, 05466-000, Brazil",Alto de Pinheiros,"23 33m 3.06252s S, 46 43m 6.03876s W",-23.5508791,-46.7182812
8114,"R. André Fernandes, 12 - Itaim Bibi, São Paulo - SP, 04536-020, Brazil",Itaim Bibi,"23 34m 56.9503s S, 46 40m 52.6537s W",-23.5823432,-46.6813682
8115,"Condomínio Edifício Stefan - Alameda Santos, 1039 - Jardim Paulista, Cerq - SP, 01419-001, Brazil",Jardim Paulista,"23 33m 58.1918s S, 46 39m 10.9415s W",-23.5661614,-46.6530392
8116,"Condomínio Residencial Saint - Etienne - R. Campos do Jordão, 200 - Butantã, São Paulo - SP, 05516-040, Brazil",Butantã,"23 34m 57.8345s S, 46 43m 5.66328s W",-23.5827318,-46.7182398
8117,"Condomínio Edifício Cristal - R. Pires da Mota, 595 - Vila Mariana, São Paulo - SP, 01529-001, Brazil",Vila Mariana,"23 34m 2.73792s S, 46 38m 2.51268s W",-23.5674177,-46.6340402
8118,"R. Vig. João Álvares, 211 - Vila Monumento, São Paulo - SP, 01551-040, Brazil",Vila Monumento,"23 34m 35.9468s S, 46 36m 43.2155s W",-23.5765787,-46.6119995
8119,"1656 e 1659 - R. Barão do Triunfo, 1656 - Brooklin, São Paulo - SP, 04602-006, Brazil",Brooklin,"23 36m 57.4207s S, 46 40m 30.5587s W",-23.615948,-46.6752401
8120,"R. Raul Pompéia, 1060 - Pompeia, São Paulo - SP, 05281-090, Brazil",Pompeia,"23 32m 3.4476s S, 46 41m 27.1709s W",-23.5343462,-46.6907679
8121,"R. Costa Carvalho, 363 - Pinheiros, São Paulo - SP, 05429-130, Brazil",Pinheiros,"23 33m 47.282s S, 46 41m 56.0173s W",-23.5631355,-46.6989028
8122,"Av. Moema, 641 - Moema, São Paulo - SP, 04077-022, Brazil",Indianópolis,"23 36m 25.1291s S, 46 39m 19.3201s W",-23.6070132,-46.6553993
8123,"R. Alves Guimarães, 682 - Pinheiros, São Paulo - SP, 05410-001, Brazil",Pinheiros,"23 33m 23.3759s S, 46 40m 39.2257s W",-23.5565313,-46.6776094
8124,"Av. Conselheiro Rodrigues Alves, 811 - Vila Mariana, São Paulo - SP, 04014-012, Brazil",Vila Mariana,"23 35m 8.0538s S, 46 38m 43.8954s W",-23.5855297,-46.6454506
8125,"R. Abílio Soares, 915 - Paraíso, São Paulo - SP, 04005-003, Brazil",Paraíso,"23 34m 36.2723s S, 46 38m 59.3174s W",-23.5767573,-46.6498081
8126,"Condomínio Edifício Vila Rica - R. Cotoxó, 424 - Perdizes, São Paulo - SP, 05021-000, Brazil",Perdizes,"23 31m 51.0319s S, 46 41m 3.26868s W",-23.5308439,-46.6842334
8127,"R. Cipriano Barata, 1963 - Ipiranga, São Paulo - SP, 04205-001, Brazil",Ipiranga,"23 35m 14.0302s S, 46 36m 18.6844s W",-23.5871995,-46.6052376
8128,"R. Carlos Weber, 1598 - Vila Leopoldina, São Paulo - SP, 05303-000, Brazil",Vila Leopoldina,"23 31m 59.6096s S, 46 43m 32.9066s W",-23.533256,-46.7257772
8129,"Largo Sen. Raul Cardoso, 204 - Vila Clementino, São Paulo - SP, 04021-070, Brazil",Vila Clementino,"23 35m 30.8641s S, 46 38m 49.6878s W",-23.5920107,-46.6471441
8130,"R. Germano Ulbrich, 96 - Vila Andrade, São Paulo - SP, 05717-240, Brazil",Vila Andrade,"23 38m 9.56904s S, 46 44m 4.22556s W",-23.636014,-46.734473
8131,"R. Salete, 320 - Santana, São Paulo - SP, 02016-001, Brazil",Santana,"23 30m 3.4596s S, 46 37m 37.5078s W",-23.500961,-46.6270855
